time_date_string,user_id,source_app,language,is_user_default_profile,is_user_geo_enabled,country,possibly_sensitive,user_profile_background_color,user.profile_text_color,user_profile_link_color,is_truncated,display_text_range,user.statuses_count,user_friends_count,user_followers_count,user_lists_count,number_of_user_mentions_in_tweet,number_of_medias_in_tweet,number_of_urls_in_tweet
2019-01-20T00:35:51.495Z,9.65E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,29,214,74,17,0,2,0,0
2019-01-20T21:21:29.337Z,619530277,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,47,54108,375,429,5,2,0,0
2019-01-20T21:30:05.570Z,2202621450,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,68AC49,404A0E,19CF86,FALSE,48,106868,581,1491,26,1,1,0
2019-01-20T18:19:10.827Z,1418321882,Twitter for Android,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,70,1786,652,336,0,5,0,0
2019-01-20T00:58:22.912Z,9.64E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,31,992,59,9,0,2,0,0
2019-01-20T10:31:24.717Z,612351036,Twitter for iPhone,es,FALSE,TRUE,Argentina,,22330,333333,3B94D9,FALSE,,24424,355,613,4,0,0,0
2019-01-20T08:23:58.971Z,334853420,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,134,89075,1161,811,38,1,0,0
2019-01-20T17:49:29.359Z,1.03E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,84,7627,262,98,0,1,0,0
2019-01-20T03:59:03.144Z,2788411175,Twitter for Android,es,TRUE,TRUE,Argentina,FALSE,C0DEED,333333,1DA1F2,FALSE,87,35990,384,182,2,1,0,1
2019-01-20T08:22:51.283Z,9.26E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,1138,146,96,0,0,0,0
2019-01-20T18:54:16.002Z,1.05E+18,Twitter for Android,en,TRUE,TRUE,United Kingdom,FALSE,F5F8FA,333333,1DA1F2,FALSE,16,26,3,6,0,0,1,0
2019-01-20T16:23:00.625Z,272901406,Twitter for iPhone,und,FALSE,TRUE,United States,,0D852D,666666,211AD9,FALSE,33,15660,875,33518,263,2,0,0
2019-01-20T23:17:55.884Z,2948601040,Twitter for Android,es,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,72674,1405,803,15,0,0,0
2019-01-20T18:36:38.358Z,3346219523,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,1286,640,542,0,0,0,0
2019-01-20T18:50:58.206Z,310939619,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,981CEB,TRUE,140,1062,140,26,0,1,0,1
2019-01-20T16:12:38.405Z,19956027,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,ACDED6,333333,38543,FALSE,9,702037,1222,5366,149,1,1,0
2019-01-20T23:34:53.454Z,25853124,Twitter for iPhone,und,FALSE,TRUE,United States,,9AE4E8,3E4415,4A913C,FALSE,9,94381,995,538,21,1,0,0
2019-01-20T05:22:57.319Z,1408050379,Twitter for Android,und,FALSE,TRUE,United States,,FCEBB6,5E412F,CE7834,FALSE,34,33229,17265,16150,126,2,0,0
2019-01-20T23:24:08.810Z,179724333,Twitter for iPhone,en,FALSE,TRUE,United States,,B2DFDA,333333,809620,FALSE,12,12149,563,162,3,1,0,0
2019-01-20T03:46:37.789Z,2778345997,Twitter for Android,en,TRUE,TRUE,India,FALSE,C0DEED,333333,1DA1F2,TRUE,140,6520,212,314,1,4,0,1
2019-01-20T20:37:54.785Z,521000491,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,13556,2611,1087,12,0,0,0
2019-01-20T16:56:20.230Z,2386961575,Twitter for Android,en,FALSE,TRUE,United Kingdom,FALSE,0,0,19CF86,FALSE,10,20025,355,3360,32,0,1,0
2019-01-20T18:42:11.607Z,91946336,Twitter for Android,en,FALSE,TRUE,United States,,0,0,1B95E0,FALSE,90,8830,622,709,58,3,0,0
2019-01-20T01:38:10.555Z,1.02E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,1770,203,228,0,0,0,0
2019-01-20T01:18:46.097Z,3246818403,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,0,361,338,335,0,0,1,0
2019-01-20T20:43:25.543Z,100759618,Twitter for Android,es,FALSE,TRUE,Argentina,,200709,6A4836,C96D43,FALSE,22,60434,2754,1519,16,1,0,0
2019-01-20T15:09:29.020Z,229199197,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,,52831,1205,1358,7,0,0,0
2019-01-20T23:29:12.337Z,1195576700,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,10,138,49,0,0,0,0
2019-01-20T21:36:35.835Z,2481055512,Twitter for Android,en,FALSE,TRUE,United States,,0,0,0,FALSE,17,50886,11019,15708,412,1,0,0
2019-01-20T23:50:33.125Z,75460379,Twitter for Android,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,116,4922,939,529,4,1,0,0
2019-01-20T22:39:00.423Z,1158361783,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,TRUE,0,2172,87,137,6,1,0,1
2019-01-20T18:34:08.714Z,93925947,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,9266CC,FALSE,29,1528,211,107,0,2,0,0
2019-01-20T23:13:36.902Z,212242334,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,6157,777,359,4,0,0,0
2019-01-20T22:21:45.365Z,264528255,Twitter for iPhone,en,FALSE,TRUE,United States,,692DC2,D10000,89C9FA,FALSE,49,14789,418,399,2,1,0,0
2019-01-20T22:26:02.692Z,2251411028,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,01070A,333333,0,TRUE,0,545,485,2473,52,0,0,1
2019-01-20T08:22:03.655Z,329909320,Twitter for iPhone,en,FALSE,TRUE,United States,,0,D8C090,0,FALSE,,43898,1714,3486,4,0,0,0
2019-01-20T20:33:49.663Z,532679148,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,1B95E0,FALSE,28,9449,222,324,1,2,1,0
2019-01-20T23:20:46.841Z,1117226965,Twitter for iPhone,en,FALSE,TRUE,United States,,305,333333,0084B4,FALSE,,92584,1082,3078,28,0,0,0
2019-01-20T01:24:41.962Z,55966222,Twitter for iPhone,en,FALSE,TRUE,United States,,EDECE9,663B12,40505,FALSE,54,37134,751,1397,41,1,0,0
2019-01-20T00:57:01.736Z,2312762059,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,11,23362,575,2150,45,1,0,0
2019-01-20T23:50:49.272Z,365486053,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,642D8B,3D1957,FF0000,FALSE,132,3354,284,351,5,2,0,0
2019-01-20T14:02:09.525Z,1635750396,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,56,1995,1347,182,2,2,0,0
2019-01-20T05:39:07.188Z,2519691562,Twitter for iPhone,en,FALSE,TRUE,United States,,709397,333333,89C9FA,FALSE,,138,253,209,0,0,0,0
2019-01-20T20:20:31.467Z,3371125203,Twitter for Android,und,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,12,1820,844,327,6,1,0,0
2019-01-20T16:16:22.144Z,19998304,Twitter for iPad,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,28,12280,469,261,6,2,0,0
2019-01-20T02:57:30.419Z,1895616084,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,107,139,26,1,0,0,0
2019-01-20T01:12:15.332Z,4851255528,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,27,6,61,6,0,2,0,0
2019-01-20T03:37:01.950Z,1.05E+18,Twitter for Android,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,FALSE,120,20280,2191,1854,1,1,0,0
2019-01-20T09:51:36.463Z,864941882,Twitter for Android,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,FALSE,33,456,269,62,0,0,1,0
2019-01-20T22:51:23.972Z,3225785169,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,F5ABB5,FALSE,51,110,83,21,0,3,0,0
2019-01-20T23:56:44.300Z,1.05E+18,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,35468,396,431,6,0,0,0
2019-01-20T04:42:47.773Z,2919833383,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,17,38999,1509,1552,16,1,0,0
2019-01-20T22:44:38.806Z,2606900229,Twitter for iPhone,en,FALSE,TRUE,United States,,DD2E44,0,9266CC,TRUE,140,62414,910,1208,17,1,0,1
2019-01-20T01:27:13.082Z,2573566164,Twitter for iPhone,es,TRUE,TRUE,Argentina,,C0DEED,333333,1DA1F2,FALSE,27,490,116,3003,8,2,0,0
2019-01-20T20:44:37.504Z,24778842,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,C0DEED,333333,1B95E0,FALSE,10,17129,5001,1759,29,2,0,0
2019-01-20T23:24:33.975Z,329134910,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,36,17367,150,155,10,3,0,0
2019-01-20T21:12:36.001Z,9.94E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,11,16449,532,633,1,1,0,0
2019-01-20T23:00:50.801Z,537806646,Twitter for Android,en,FALSE,TRUE,United States,,0,0,DD2E44,FALSE,,60520,2859,752,55,0,0,0
2019-01-20T01:20:54.716Z,529617327,Twitter for iPad,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,66,4352,116,13,0,5,0,1
2019-01-20T14:57:28.403Z,1.08E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,17,146,50,2,0,1,0,0
2019-01-20T23:37:58.481Z,163438524,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,40,3178,165,32,1,3,0,0
2019-01-20T21:06:38.512Z,20722458,Twitter for Android,en,FALSE,TRUE,United Kingdom,,0,0,0000FF,TRUE,,7078,469,601,15,0,0,1
2019-01-20T23:16:34.140Z,7.74E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,11,62,186,34,0,1,0,0
2019-01-20T20:33:49.663Z,532679148,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,1B95E0,FALSE,113,9449,222,324,1,2,1,0
2019-01-20T15:02:00.246Z,283696263,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,B2DFDA,333333,93A644,FALSE,,6290,500,194,6,0,0,1
2019-01-20T07:41:29.875Z,330703486,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,12058,492,604,1,0,0,0
2019-01-20T10:00:13.981Z,1.01E+18,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,19CF86,TRUE,0,75,72,15,0,0,0,1
2019-01-20T01:27:10.999Z,26158764,Twitter for Android,en,FALSE,TRUE,United States,,434343,0,434343,FALSE,,99723,977,921,25,0,0,0
2019-01-20T03:47:56.793Z,3221580133,Twitter for iPhone,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,16,430,261,62,1,1,1,0
2019-01-20T22:29:55.214Z,108439869,Twitter for iPhone,es,FALSE,TRUE,United States,,9AE4E8,333333,0084B4,FALSE,,51736,1162,2034,33,0,0,0
2019-01-20T19:17:58.747Z,239220304,Twitter for iPhone,en,FALSE,TRUE,United States,,8B542B,0,9D582E,FALSE,30,149505,1183,3520,49,1,0,0
2019-01-20T02:20:12.617Z,2260738567,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,17,6527,486,718,0,1,0,0
2019-01-20T17:38:44.947Z,3011669434,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,45,15156,3462,893,9,3,0,0
2019-01-20T17:44:11.372Z,21417606,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,9AE4E8,0,0000FF,FALSE,10,62136,2128,1679,81,1,0,0
2019-01-20T22:53:54.305Z,21427405,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,140,6164,367,272,14,1,0,1
2019-01-20T20:14:54.332Z,14835980,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,19CF86,FALSE,11,15044,4600,1853,19,1,0,0
2019-01-20T21:52:08.063Z,273679464,Twitter for iPhone,en,FALSE,TRUE,United States,,ACDED6,333333,38543,FALSE,13,31688,648,1202,2,1,0,0
2019-01-20T06:38:30.325Z,2376176940,Twitter for Android,und,FALSE,TRUE,United States,,FFFFFF,333333,006BA1,FALSE,39,22941,107,306,2,3,0,0
2019-01-20T06:26:17.390Z,2434197506,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,ABB8C2,FALSE,,45987,1040,1447,12,0,0,0
2019-01-20T02:16:15.177Z,83505949,Twitter for iPhone,en,FALSE,TRUE,United States,,9AE4E8,333333,3B94D9,FALSE,,17451,174,239,4,0,0,0
2019-01-20T22:25:36.496Z,1211427506,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,69,4755,391,733,14,2,0,0
2019-01-20T17:02:26.406Z,241338813,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,,66232,995,1100,38,0,0,0
2019-01-20T18:12:19.987Z,11880452,Twitter for Android,en,FALSE,TRUE,United States,FALSE,352726,0B1FD6,E81C4F,TRUE,0,29109,720,4010,461,0,0,1
2019-01-20T03:47:19.060Z,252792027,Twitter for iPhone,en,FALSE,TRUE,United States,,50405,0,50303,FALSE,44,6352,379,331,7,3,0,0
2019-01-20T13:48:13.598Z,17809655,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,352726,3E4415,D02B55,TRUE,140,36524,3902,8255,203,0,0,1
2019-01-20T09:46:55.038Z,24162401,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,14,7764,1190,1720,22,1,0,0
2019-01-20T23:39:22.547Z,2439084271,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,0,6702,307,372,3,0,1,0
2019-01-20T21:27:32.603Z,1284330241,Twitter for iPhone,es,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,49,339,606,90,1,1,0,0
2019-01-20T00:39:08.456Z,8.32E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,62,15619,351,3866,103,1,0,0
2019-01-20T00:25:22.857Z,1.00E+18,Twitter for Android,en,TRUE,TRUE,United Kingdom,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,128,288,185,4,0,1,0
2019-01-20T04:23:12.920Z,7.89E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,24,32804,5002,3598,6,2,0,0
2019-01-20T21:18:09.960Z,521305515,Twitter for iPhone,und,FALSE,TRUE,United Kingdom,,C6E2EE,663B12,1F98C7,FALSE,,62,122,42,0,0,0,0
2019-01-20T17:22:32.815Z,586677554,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,30,35247,4714,4001,32,2,0,0
2019-01-20T00:34:00.218Z,271041163,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,21,13868,528,616,3,1,0,0
2019-01-20T05:11:15.076Z,2276453311,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,15220,25,162,0,0,0,1
2019-01-20T01:47:14.920Z,498328419,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,C0DEED,333333,0084B4,FALSE,13,9132,392,648,10,1,1,0
2019-01-20T20:12:34.470Z,360273947,Twitter for iPhone,und,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,FALSE,28,4258,732,405,13,2,1,0
2019-01-20T18:31:32.794Z,720997832,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,0,16758,438,695,3,0,1,0
2019-01-20T23:27:27.693Z,7.12E+17,Twitter for iPhone,es,FALSE,TRUE,Argentina,,0,0,19CF86,FALSE,42,11465,558,633,0,1,0,0
2019-01-20T02:51:51.940Z,1411555663,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,333333,DD2E23,FALSE,46,18021,297,382,10,2,0,0
2019-01-20T19:28:36.685Z,236531876,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,29,4167,387,446,2,2,0,0
2019-01-20T15:31:28.470Z,8.68E+17,Twitter for iPhone,und,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,3037,239,391,0,0,0,0
2019-01-20T18:17:34.478Z,3316626460,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,39,4816,443,421,0,1,0,0
2019-01-20T21:27:32.603Z,1284330241,Twitter for iPhone,es,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,14,339,606,90,1,1,0,0
2019-01-20T00:05:38.573Z,8.32E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,,623,133,15,0,0,0,1
2019-01-20T05:35:24.997Z,3017331200,Twitter for Android,und,TRUE,TRUE,India,FALSE,C0DEED,333333,1DA1F2,FALSE,0,9375,880,116,0,0,1,0
2019-01-20T13:09:34.189Z,829101223,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,ABB8C2,0,38543,FALSE,77,2999,2123,302,3,1,0,1
2019-01-20T00:59:44.560Z,608309361,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,9266CC,FALSE,,31511,241,453,4,0,0,0
2019-01-20T19:27:08.334Z,409406886,Twitter for iPhone,pt,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,31340,501,281,5,0,0,0
2019-01-20T18:02:37.583Z,319947763,Twitter for iPhone,en,FALSE,TRUE,United States,,FAE6EE,333333,F28ED2,FALSE,83,63845,699,928,12,1,0,0
2019-01-20T23:23:23.912Z,3069728281,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,7680,166,168,1,0,0,0
2019-01-20T12:17:24.461Z,4261887017,Twitter for Android,en,FALSE,TRUE,United Kingdom,,0,0,981CEB,TRUE,,122929,4894,5579,310,1,0,1
2019-01-20T03:42:48.710Z,549226617,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,42494,676,867,51,0,0,0
2019-01-20T23:08:23.691Z,2339186319,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,TRUE,45,5788,354,316,10,3,0,1
2019-01-20T12:14:12.480Z,64379990,Twitter for Android,en,FALSE,TRUE,United Kingdom,,FF6699,362720,B40B43,FALSE,21,31750,370,785,32,1,0,0
2019-01-20T09:43:55.427Z,120616007,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,40,17644,450,317,4,3,0,0
2019-01-20T21:39:05.901Z,316911050,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,35151,1533,2435,18,1,0,0
2019-01-20T14:17:34.218Z,1724309167,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,,2160,51,89,0,0,0,1
2019-01-20T00:27:17.572Z,2480901878,Twitter for iPhone,en,FALSE,TRUE,United States,,352726,3E4415,59C2F2,FALSE,12,3025,399,283,0,1,0,0
2019-01-20T18:31:32.794Z,720997832,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,38,16758,438,695,3,0,1,0
2019-01-20T08:22:28.273Z,180644442,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,20,88692,1002,2181,11,1,0,0
2019-01-20T06:55:58.696Z,397095580,Twitter for iPhone,und,FALSE,TRUE,United States,,642D8B,3D1957,FF0000,FALSE,17,26378,2191,350,22,1,0,0
2019-01-20T16:55:42.314Z,212735384,Twitter for iPhone,und,FALSE,TRUE,United Kingdom,,FA743E,3E4415,7FDBB6,FALSE,42,5576,1289,515,1,3,0,0
2019-01-20T23:24:55.700Z,62971195,Twitter for iPhone,en,FALSE,TRUE,United States,,696969,262626,454143,FALSE,,63196,982,1053,14,0,0,0
2019-01-20T03:07:18.478Z,2954042135,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,1B95E0,FALSE,,24921,1377,853,8,0,0,0
2019-01-20T20:19:37.026Z,2996936363,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,10,2734,200,153,6,1,0,0
2019-01-20T06:16:44.454Z,1.04E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,334,88,13,0,0,0,0
2019-01-20T00:49:11.850Z,8.41E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,23,5339,40,58,0,2,0,1
2019-01-20T12:28:37.555Z,1.02E+18,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,TRUE,,620,41,22,1,0,0,1
2019-01-20T21:29:59.232Z,2275045338,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,257,147,40,2,1,0,0
2019-01-20T06:02:04.139Z,303363188,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,72,21809,1910,742,6,1,0,0
2019-01-20T16:00:33.884Z,135948031,Twitter for Android,en,FALSE,TRUE,United States,,642D8B,3D1957,FF0000,FALSE,63,9424,732,606,1,1,0,0
2019-01-20T11:45:49.352Z,343071688,Twitter for iPhone,en,FALSE,TRUE,United States,,9AE4E8,3A43E8,9266CC,TRUE,,64428,1204,1554,5,0,0,1
2019-01-20T21:32:59.899Z,21978899,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,,18731,982,1829,72,0,0,0
2019-01-20T14:42:15.886Z,2216138622,Twitter for Android,es,FALSE,TRUE,Argentina,,08D49A,333333,0ECC96,FALSE,,8357,470,642,2,0,0,0
2019-01-20T22:43:22.607Z,159927125,Twitter for iPhone,en,FALSE,TRUE,United States,,EDF9F7,9AE4E7,CFB46F,FALSE,,29276,998,535,2,0,0,0
2019-01-20T20:50:39.666Z,7.26E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,140,8521,23,51,0,8,0,1
2019-01-20T04:02:10.549Z,403070945,Twitter for iPhone,en,FALSE,TRUE,United States,,BADFCD,0C3E53,FF0000,FALSE,73,6568,604,308,7,1,0,0
2019-01-20T03:27:29.514Z,1.00E+18,Twitter for iPhone,ar,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,754,80,16,0,0,0,0
2019-01-20T12:32:40.767Z,1.06E+18,Twitter for iPad,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,FALSE,,4317,488,206,0,0,0,0
2019-01-20T14:52:22.912Z,2171671893,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,F5ABB5,FALSE,29,29745,427,1366,10,1,0,0
2019-01-20T06:31:34.499Z,1.03E+18,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,0,FALSE,,129,64,59,0,0,0,0
2019-01-20T19:31:00.119Z,282371458,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,0,1649,193,209,11,3,1,0
